,Dynamic,60_40,EqualWeight
2015-06-04,-0.022752713616997933,-0.03606088470852531,-0.022752713616997933
2015-06-05,-0.027618469853827876,-0.0417773935125938,-0.027618469853827987
2015-06-08,-0.029647484251962508,-0.04574788264796381,-0.02964748425196262
2015-06-09,-0.03146986278767294,-0.04886405890150913,-0.03146986278767294
2015-06-10,-0.0280590181239192,-0.04540517468629279,-0.0280590181239192
2015-06-11,-0.023358103461017632,-0.035613457164460294,-0.023358103461017854
2015-06-12,-0.026125434472269227,-0.04005975566142306,-0.026125434472269338
2015-06-15,-0.02618950404199183,-0.04191492309537992,-0.026189504041992162
2015-06-16,-0.02306242571924466,-0.03578466546374459,-0.023062425719244883
2015-06-17,-0.0226463055205679,-0.03784163019744213,-0.02264630552056801
2015-06-18,-0.017401378488604347,-0.03376272844783923,-0.017401378488604458
2015-06-19,-0.016227837443337556,-0.03140977424705438,-0.016227837443337778
2015-06-22,-0.021189720971225512,-0.036427975679803604,-0.021189720971225623
2015-06-23,-0.023540922606503534,-0.03833880499205622,-0.023540922606503756
2015-06-24,-0.024043596798353883,-0.039241320194165374,-0.024043596798354105
2015-06-25,-0.026093988670077062,-0.04234641600939948,-0.026093988670077284
2015-06-26,-0.02974129985919971,-0.04678623749849309,-0.029741299859200043
2015-06-29,-0.029940750995796184,-0.04894653270868898,-0.029940750995796406
2015-06-30,-0.03160247518617709,-0.05039969401450772,-0.031602475186177315
2015-07-01,-0.032774924115552495,-0.05101292623346676,-0.03277492411555272
2015-07-02,-0.03184791203505444,-0.05028890524127638,-0.03184791203505477
2015-07-06,-0.02811148529931229,-0.04493680312724846,-0.02811148529931251
2015-07-07,-0.026655113937356423,-0.03777179192226576,-0.026655113937356756
2015-07-08,-0.0295566100760557,-0.04423039362864478,-0.02955661007605581
2015-07-09,-0.033427709309116094,-0.050801368505546285,-0.033427709309116205
2015-07-10,-0.03262828025737452,-0.04974453914164967,-0.03262828025737474
2015-07-13,-0.029786091973770135,-0.044667080634049006,-0.029786091973770357
2015-07-14,-0.027274381536122272,-0.040932802010770875,-0.027274381536122494
2015-07-15,-0.025618694561236,-0.037079837138069394,-0.025618694561236333
2015-07-16,-0.02165314386538386,-0.029811698927365127,-0.021653143865384084
2015-07-17,-0.019969361792972595,-0.027319274887106615,-0.019969361792972817
2015-07-20,-0.024933679928147767,-0.028659196690956845,-0.02493367992814799
2015-07-21,-0.024839697908127123,-0.028868870007740854,-0.024839697908127456
2015-07-22,-0.026673811313832285,-0.027504648959876365,-0.026673811313832396
2015-07-23,-0.02623623365568606,-0.02598263250930488,-0.026236233655686503
2015-07-24,-0.02735508813444676,-0.031111967345053837,-0.027355088134447092
2015-07-27,-0.028888685755929178,-0.03243410131297131,-0.02888868575592962
2015-07-28,-0.02695742894758668,-0.02817937000839399,-0.026957428947587125
2015-07-29,-0.025874106477676073,-0.025628578747591058,-0.025874106477676406
2015-07-30,-0.02510757679343223,-0.022498315217015397,-0.025107576793432673
2015-07-31,-0.022198041189025353,-0.020506470175738922,-0.022198041189025797
2015-08-03,-0.022296737816685952,-0.01838959010613661,-0.022296737816686285
2015-08-04,-0.0249846928598787,-0.022668803568915874,-0.024984692859879254
2015-08-05,-0.025627949026412744,-0.023684775465742658,-0.025627949026413188
2015-08-06,-0.02682958436105609,-0.025048732379867378,-0.026829584361056646
2015-08-07,-0.024264840779221863,-0.02109051763716474,-0.024264840779222308
2015-08-10,-0.02142774271436143,-0.018616426022699972,-0.021427742714361986
2015-08-11,-0.02032441570817023,-0.017769310536561278,-0.020324415708170784
2015-08-12,-0.01824665579935847,-0.01921104799261475,-0.018246655799358913
2015-08-13,-0.021167825382283012,-0.021210687936679684,-0.021167825382283567
2015-08-14,-0.020202456032109906,-0.01815865477201961,-0.02020245603211046
2015-08-17,-0.016387423134530343,-0.013106171433094893,-0.016387423134530787
2015-08-18,-0.019310970213405665,-0.017943104936352205,-0.01931097021340622
2015-08-19,-0.016748233439914717,-0.01875947347281104,-0.016748233439915383
2015-08-20,-0.01994757581373685,-0.02723953841664828,-0.019947575813737517
2015-08-21,-0.02990362765462784,-0.04390741301593115,-0.029903627654628506
2015-08-24,-0.04378304131605282,-0.06870640169952913,-0.043783041316053595
2015-08-25,-0.05178777984820748,-0.0813541028789333,-0.05178777984820826
2015-08-26,-0.04439000814223726,-0.06775063665718384,-0.044390008142238147
2015-08-27,-0.03640462094267405,-0.05386954794751431,-0.03640462094267494
2015-08-28,-0.03456006375334175,-0.05272583352379634,-0.03456006375334264
2015-08-31,-0.039265662546178026,-0.060258262524393924,-0.039265662546178914
2015-09-01,-0.046719936865514566,-0.07464532574616267,-0.046719936865515455
2015-09-02,-0.04192763846198244,-0.06740433138156898,-0.04192763846198355
2015-09-03,-0.042583180729198644,-0.06518860203715982,-0.04258318072919953
2015-09-04,-0.04548340683892327,-0.07034509508381448,-0.04548340683892427
2015-09-08,-0.04018894984184007,-0.06202741214940821,-0.04018894984184107
2015-09-09,-0.04544331182747552,-0.06780780032677813,-0.04544331182747652
2015-09-10,-0.04386398048387663,-0.06729823937831625,-0.04386398048387763
2015-09-11,-0.04111697109179768,-0.06241807058280735,-0.04111697109179868
2015-09-14,-0.04174413306958735,-0.06392282121110349,-0.04174413306958824
2015-09-15,-0.04295050873216988,-0.06419122565477065,-0.04295050873217088
2015-09-16,-0.039235086041721545,-0.06076124414185058,-0.039235086041722544
2015-09-17,-0.0342748117797359,-0.057471655285132206,-0.034274811779737124
2015-09-18,-0.034763455782515384,-0.06103358281475779,-0.034763455782516495
2015-09-21,-0.03809213701265113,-0.06430144891894651,-0.03809213701265224
2015-09-22,-0.040595193838409815,-0.0664680719250813,-0.040595193838410926
2015-09-23,-0.040340513194076055,-0.06739508191338839,-0.040340513194077166
2015-09-24,-0.03676442589302309,-0.06688763599521141,-0.03676442589302431
2015-09-25,-0.04105364632367703,-0.07027391020150442,-0.04105364632367814
2015-09-28,-0.048033289874262475,-0.07814211074250477,-0.048033289874263474
2015-09-29,-0.04834444606707189,-0.07677626087444211,-0.048344446067073
2015-09-30,-0.04394032047744123,-0.06781900303786947,-0.04394032047744223
2015-10-01,-0.04219766413572423,-0.06477393396438902,-0.04219766413572512
2015-10-02,-0.03175699433480239,-0.054194535880699446,-0.03175699433480339
2015-10-05,-0.030156236963950755,-0.049353242676521636,-0.030156236963951755
2015-10-06,-0.0288605997637551,-0.049674304953390536,-0.02886059976375588
2015-10-07,-0.02779017620194202,-0.046288290670881915,-0.027790176201943018
2015-10-08,-0.028343173313915115,-0.04435437104070272,-0.028343173313916115
2015-10-09,-0.024453433439837746,-0.04301072333037903,-0.024453433439838745
2015-10-12,-0.021522238739692945,-0.03956883355800633,-0.021522238739693944
2015-10-13,-0.02232009405625557,-0.042557736693844106,-0.02232009405625668
2015-10-14,-0.01801011265107233,-0.041981734519797254,-0.01801011265107344
2015-10-15,-0.015058298856525099,-0.0351048475075052,-0.015058298856526098
2015-10-16,-0.014953566699433929,-0.032354246887706384,-0.014953566699434928
2015-10-19,-0.01509027610070901,-0.03313212942135124,-0.01509027610071012
2015-10-20,-0.016783245099166844,-0.03625959372881449,-0.016783245099167843
2015-10-21,-0.01802606417353736,-0.03604781985381089,-0.01802606417353847
2015-10-22,-0.0115417670808734,-0.025706590019872078,-0.011541767080874399
2015-10-23,-0.007958824791196029,-0.022672393845923566,-0.007958824791197028
2015-10-26,-0.006839865863326744,-0.02152181102215911,-0.006839865863327743
2015-10-27,-0.005566395586626194,-0.02168045728000767,-0.005566395586627082
2015-10-28,-0.005404611236781376,-0.016618270759768072,-0.005404611236782486
2015-10-29,-0.011152210895997938,-0.023265021743371084,-0.011152210895998937
2015-10-30,-0.011672926471146927,-0.02285796335574919,-0.011672926471147926
2015-11-02,-0.01028675306018878,-0.017762570545213685,-0.010286753060189668
2015-11-03,-0.013510209552470509,-0.0192912136163762,-0.013510209552471508
2015-11-04,-0.015709812761082187,-0.020625183393689683,-0.015709812761083186
2015-11-05,-0.017370407217659922,-0.02224873039625408,-0.01737040721766081
2015-11-06,-0.023435100340162718,-0.0283302950685842,-0.023435100340163606
2015-11-09,-0.027467387820848677,-0.035990227325739865,-0.027467387820849454
2015-11-10,-0.026986964293383875,-0.03351897062111764,-0.026986964293384763
2015-11-11,-0.02882944509366614,-0.03661842953079808,-0.028829445093667028
2015-11-12,-0.03172834574965444,-0.04289437241190952,-0.03172834574965544
2015-11-13,-0.0355378272127006,-0.04719718829022257,-0.03553782721270149
2015-11-16,-0.03051862017478202,-0.03891974379489582,-0.030518620174783018
2015-11-17,-0.032516943718504,-0.038698144472821716,-0.032516943718505
2015-11-18,-0.02656821543690946,-0.028816797243788494,-0.026568215436910236
2015-11-19,-0.02342226245590462,-0.026738579717717315,-0.023422262455905396
2015-11-20,-0.02318626957766423,-0.025808460234398756,-0.02318626957766501
2015-11-23,-0.02446408185287785,-0.025283969817629925,-0.02446408185287874
2015-11-24,-0.02317161454403882,-0.0245333470499276,-0.023171614544039598
2015-11-25,-0.02332510073572136,-0.02371417513846341,-0.023325100735722026
2015-11-27,-0.024798997194775407,-0.023430282028737315,-0.024798997194776295
2015-11-30,-0.024168908836771696,-0.024320959974788336,-0.024168908836772474
2015-12-01,-0.01606960545202929,-0.013528761889887275,-0.01729092466683657
2015-12-02,-0.020755991824994435,-0.019471471500202564,-0.0230929827461549
